band_1,band_2,band_3,band_4,x,y,z
1029.0,872.0,359.0,194.0,672998.718,9371140.261,-4.862304
1346.0,1443.0,1013.0,234.0,673435.378,9371377.728,-0.770699
1344.0,1517.0,1181.0,279.0,673451.003,9371329.616,-0.927422
1294.0,1428.0,1052.0,254.0,673326.769,9371289.646,-0.693955
927.0,802.0,378.0,190.0,673151.551,9371078.237,-3.340746
1195.0,1316.0,955.0,245.0,673297.159,9371390.171,-0.756161
847.0,744.0,422.0,204.0,673060.34,9371061.967,-3.160406
899.0,769.0,382.0,194.0,673139.103,9371186.334,-1.1936
1105.0,1153.0,802.0,227.0,673345.485,9371233.965,-0.780809
1270.0,1375.0,929.0,213.0,673270.457,9371243.551,-0.953955
1145.0,1123.0,595.0,185.0,673397.813,9371427.699,-2.163054
1181.0,1305.0,971.0,246.0,673411.279,9371359.589,-1.153955
1545.0,1728.0,1462.0,454.0,673480.409,9371363.337,-0.650699
1252.0,1213.0,514.0,176.0,673303.517,9371190.607,-2.587357
1014.0,847.0,350.0,197.0,673004.247,9371125.125,-4.912304
904.0,871.0,512.0,194.0,673152.484,9371165.453,-1.080534
1122.0,1189.0,793.0,214.0,673344.617,9371435.228,-0.896161
1248.0,1161.0,478.0,178.0,673139.738,9371255.088,-2.483953
870.0,775.0,471.0,199.0,673218.646,9371105.655,-1.020746
1179.0,1204.0,677.0,188.0,673399.96,9371411.532,-1.463054
966.0,788.0,322.0,174.0,673216.841,9371136.615,-5.237473
1162.0,1276.0,982.0,274.0,673409.637,9371297.165,-1.124126
1194.0,1314.0,996.0,251.0,673433.334,9371306.175,-1.024126
1056.0,941.0,383.0,190.0,673226.992,9371331.312,-3.496161
992.0,840.0,355.0,181.0,673141.648,9371073.409,-3.444119
1170.0,1082.0,444.0,177.0,673180.361,9371292.091,-2.529245
1227.0,1191.0,536.0,190.0,673135.536,9371283.055,-2.273953
1302.0,1420.0,1079.0,269.0,673435.994,9371330.982,-0.674126
890.0,758.0,343.0,182.0,673231.928,9371111.473,-3.870746
1059.0,956.0,385.0,187.0,673223.507,9371328.402,-3.409245
1014.0,847.0,350.0,197.0,673006.779,9371121.151,-4.802304
1029.0,869.0,337.0,172.0,673328.359,9371149.931,-4.387357
890.0,758.0,343.0,182.0,673235.74,9371113.014,-4.670746
1234.0,1229.0,646.0,196.0,673132.793,9371317.67,-1.603953
1118.0,1128.0,575.0,183.0,673266.912,9371364.695,-1.556161
1280.0,1291.0,649.0,177.0,673287.321,9371202.606,-1.797357
1344.0,1517.0,1181.0,279.0,673452.599,9371327.048,-1.014126
919.0,754.0,337.0,187.0,673158.296,9371087.999,-4.567473
1243.0,1162.0,471.0,178.0,673141.242,9371244.402,-2.433953
1137.0,1189.0,767.0,195.0,673214.784,9371268.993,-0.986773
876.0,683.0,325.0,193.0,673048.143,9371124.901,-5.8736
1017.0,1021.0,627.0,197.0,673025.914,9371072.33,-1.122304
1263.0,1388.0,1053.0,260.0,673430.656,9371328.991,-1.004126
1017.0,1021.0,627.0,197.0,673026.168,9371073.785,-1.132304
1345.0,1499.0,1120.0,271.0,673319.466,9371353.632,-0.953054
1201.0,1132.0,450.0,185.0,673174.852,9371286.25,-2.403953
1188.0,1230.0,727.0,187.0,673366.676,9371449.393,-1.466161
1302.0,1420.0,1079.0,269.0,673430.386,9371330.693,-1.084126
1009.0,804.0,341.0,194.0,673000.356,9371131.388,-4.822304
1048.0,883.0,355.0,191.0,672997.732,9371136.835,-4.642304
860.0,642.0,321.0,185.0,673061.183,9371137.281,-7.6636
1151.0,1250.0,957.0,253.0,673390.448,9371267.2,-0.680809
1208.0,1297.0,865.0,203.0,673251.896,9371227.949,-0.943955
908.0,702.0,320.0,189.0,673160.113,9371108.451,-6.130534
870.0,775.0,471.0,199.0,673212.505,9371103.04,-1.290746
1208.0,1297.0,865.0,203.0,673254.998,9371226.724,-0.917357
1007.0,875.0,361.0,199.0,673018.79,9371102.197,-4.262304000000001
1234.0,1229.0,646.0,196.0,673131.336,9371313.979,-1.473953
987.0,1057.0,791.0,234.0,673421.322,9371289.912,-0.700809
905.0,817.0,461.0,203.0,673220.842,9371106.625,-1.190746
1189.0,1275.0,810.0,189.0,673227.212,9371277.212,-1.486773
1286.0,1407.0,921.0,208.0,673264.21,9371296.426,-0.826773
1094.0,1079.0,583.0,181.0,673187.534,9371173.122,-2.127191
1310.0,1386.0,901.0,206.0,673452.114,9371382.613,-0.840699
1255.0,1373.0,1011.0,239.0,673377.693,9371257.619,-0.720809
1029.0,869.0,337.0,172.0,673320.579,9371147.155,-4.407357
1263.0,1388.0,1053.0,260.0,673433.354,9371323.38,-0.987422
1098.0,1080.0,557.0,186.0,673145.803,9371213.072,-1.383953
1181.0,1123.0,436.0,184.0,673151.037,9371267.581,-2.559245
976.0,1043.0,797.0,258.0,673414.178,9371292.803,-1.194126
1426.0,1604.0,1309.0,373.0,673475.4,9371369.844,-0.830699
990.0,810.0,346.0,195.0,673007.406,9371147.159,-5.522304
928.0,762.0,361.0,195.0,673093.847,9371219.634,-3.989245
1232.0,1186.0,475.0,183.0,673144.097,9371261.716,-2.669245
854.0,645.0,314.0,193.0,673056.494,9371133.291,-7.6236
918.0,783.0,372.0,186.0,673097.978,9371223.101,-2.919245
976.0,1043.0,797.0,258.0,673411.23,9371299.659,-0.700809
1223.0,1158.0,500.0,176.0,673168.644,9371238.684,-2.0436
1383.0,1540.0,1265.0,352.0,673462.01,9371334.216,-0.807422
1222.0,1340.0,1038.0,261.0,673438.984,9371310.106,-1.064126
1133.0,1242.0,931.0,243.0,673420.997,9371297.118,-1.144126
876.0,712.0,362.0,188.0,673082.673,9371082.454,-3.337191
1041.0,986.0,473.0,185.0,673204.524,9371187.52,-2.647191
1222.0,1340.0,1038.0,261.0,673431.573,9371319.592,-1.087422
935.0,737.0,324.0,183.0,673269.207,9371126.491,-4.420746000000001
1014.0,847.0,350.0,197.0,673005.147,9371123.737,-4.792304
1220.0,1215.0,571.0,194.0,673146.848,9371307.082,-1.913953
1133.0,1242.0,931.0,243.0,673425.104,9371297.515,-0.640809
918.0,783.0,372.0,186.0,673098.997,9371224.054,-2.539245
1224.0,1356.0,1061.0,293.0,673397.139,9371349.143,-1.003955
910.0,898.0,533.0,208.0,673050.977,9371071.08,-1.420406
991.0,936.0,561.0,189.0,673151.71,9371170.512,-1.173953
981.0,860.0,375.0,189.0,673024.576,9371092.972,-3.412304
1358.0,1498.0,1067.0,253.0,673308.624,9371347.867,-0.803054
976.0,1043.0,797.0,258.0,673414.108,9371293.776,-1.174126
908.0,702.0,320.0,189.0,673160.439,9371106.088,-6.060534
860.0,653.0,309.0,191.0,673070.931,9371144.392,-7.9336
1426.0,1604.0,1309.0,373.0,673475.274,9371367.89,-0.760699
966.0,788.0,322.0,174.0,673216.274,9371136.217,-5.127473
987.0,936.0,456.0,196.0,673135.985,9371068.97,-1.764119
910.0,703.0,322.0,192.0,673053.966,9371186.058,-7.039245
1344.0,1517.0,1181.0,279.0,673452.536,9371328.213,-0.804126
1124.0,1162.0,721.0,194.0,673225.218,9371205.042,-1.053955
1137.0,1189.0,767.0,195.0,673215.306,9371269.339,-1.616773
996.0,804.0,326.0,187.0,673235.822,9371151.39,-5.307473
955.0,798.0,328.0,177.0,673224.171,9371141.817,-4.407473000000001
991.0,936.0,561.0,189.0,673151.126,9371174.628,-0.923953
915.0,812.0,425.0,209.0,673073.839,9371074.686,-1.507191
1096.0,1088.0,575.0,177.0,673405.933,9371416.01,-1.993054
1137.0,1189.0,767.0,195.0,673215.813,9371269.686,-1.736773
1358.0,1498.0,1067.0,253.0,673308.295,9371348.631,-1.083054
1345.0,1499.0,1120.0,271.0,673314.447,9371352.928,-1.093054
1285.0,1350.0,863.0,192.0,673446.058,9371384.589,-0.920699
1245.0,1421.0,1117.0,314.0,673376.912,9371331.541,-0.883955
1219.0,1354.0,964.0,224.0,673290.558,9371260.071,-0.663955
863.0,644.0,311.0,188.0,673050.418,9371127.117,-5.1036
888.0,759.0,363.0,172.0,673285.067,9371132.871,-4.000746000000001
1077.0,981.0,384.0,186.0,673211.054,9371317.966,-3.429245
1310.0,1386.0,901.0,206.0,673452.684,9371382.129,-0.760699
1342.0,1326.0,651.0,182.0,673316.591,9371212.493,-1.817473
886.0,677.0,316.0,200.0,673117.354,9371112.691,-6.747191
1069.0,1009.0,505.0,185.0,673183.751,9371169.922,-1.417191
1137.0,996.0,400.0,183.0,673323.032,9371176.123,-3.177357
1234.0,1229.0,646.0,196.0,673131.658,9371310.321,-1.553953
1344.0,1517.0,1181.0,279.0,673452.459,9371328.371,-0.804126
1185.0,1259.0,859.0,206.0,673230.241,9371278.686,-1.596773
896.0,721.0,326.0,189.0,673161.509,9371097.776,-5.340534
927.0,802.0,378.0,190.0,673153.054,9371078.848,-1.530746
910.0,898.0,533.0,208.0,673051.645,9371070.418,-1.470406
1080.0,1053.0,502.0,186.0,673126.669,9371247.301,-2.359245
938.0,726.0,333.0,188.0,673112.147,9371169.331,-5.8136
1278.0,1440.0,1112.0,264.0,673444.492,9371322.626,-1.074126
1123.0,1109.0,540.0,174.0,673182.086,9371248.046,-1.666773
1185.0,1259.0,859.0,206.0,673233.429,9371278.13,-1.416773
1302.0,1420.0,1079.0,269.0,673432.877,9371331.652,-1.364126
1053.0,875.0,340.0,181.0,673305.229,9371141.063,-4.690746
1047.0,1002.0,451.0,182.0,673257.585,9371356.955,-2.306161
904.0,902.0,472.0,185.0,673143.518,9371189.46,-1.0936
1305.0,1443.0,1073.0,247.0,673383.33,9371261.895,-0.680809
1248.0,1309.0,773.0,190.0,673278.553,9371374.541,-0.986161
886.0,758.0,332.0,186.0,673031.792,9371105.393,-3.910406
1280.0,1291.0,649.0,177.0,673285.325,9371204.119,-1.847357
966.0,788.0,322.0,174.0,673219.169,9371138.269,-5.317473
1086.0,1156.0,862.0,241.0,673328.991,9371419.674,-1.086161
1321.0,1292.0,662.0,186.0,673322.441,9371216.459,-1.527473
1318.0,1475.0,1032.0,227.0,673280.36,9371307.852,-1.196773
1224.0,1319.0,906.0,225.0,673242.686,9371235.773,-0.807357
1383.0,1540.0,1265.0,352.0,673461.993,9371334.352,-0.817422
1084.0,1113.0,787.0,222.0,673339.443,9371431.764,-0.766161
866.0,693.0,328.0,186.0,673138.766,9371131.369,-5.627191
1015.0,1016.0,552.0,199.0,673028.227,9371085.782,-1.752304
1225.0,1214.0,562.0,190.0,673134.418,9371290.678,-1.963953
1193.0,1149.0,507.0,185.0,673136.477,9371277.547,-2.343953
872.0,645.0,316.0,186.0,673083.102,9371147.936,-7.5736
1312.0,1507.0,1154.0,292.0,673329.47,9371352.878,-0.853054
1094.0,1079.0,583.0,181.0,673185.296,9371171.275,-2.137191
894.0,666.0,339.0,191.0,673090.223,9371153.444,-7.4836
1389.0,1554.0,1207.0,306.0,673476.04,9371373.134,-0.650699
1278.0,1440.0,1112.0,264.0,673444.545,9371322.138,-1.024126
1224.0,1356.0,1061.0,293.0,673394.703,9371347.281,-1.023955
952.0,895.0,422.0,181.0,673107.53,9371230.984,-2.199245
943.0,749.0,333.0,198.0,673128.893,9371179.771,-3.6236
1164.0,1199.0,715.0,190.0,673218.789,9371271.709,-1.606773
1206.0,1343.0,1030.0,257.0,673448.232,9371319.134,-1.124126
976.0,1043.0,797.0,258.0,673412.891,9371295.131,-1.214126
869.0,678.0,323.0,181.0,673038.294,9371172.996,-7.122304
774.0,669.0,369.0,201.0,673105.457,9371058.897,-1.560746
850.0,688.0,338.0,182.0,673274.476,9371128.659,-2.970746
1403.0,1563.0,1301.0,386.0,673472.069,9371343.978,-0.757422
874.0,719.0,330.0,179.0,673039.422,9371115.488,-5.490406
1248.0,1309.0,773.0,190.0,673274.185,9371370.83,-1.096161
910.0,703.0,322.0,192.0,673051.476,9371184.077,-6.999245
1256.0,1309.0,805.0,202.0,673330.767,9371222.744,-1.110809
990.0,810.0,346.0,195.0,673009.042,9371148.569,-5.562304
1219.0,1354.0,964.0,224.0,673299.21,9371267.204,-0.653955
1278.0,1440.0,1112.0,264.0,673446.548,9371329.857,-0.634126
1162.0,1276.0,982.0,274.0,673408.738,9371299.217,-0.670809
891.0,922.0,702.0,239.0,673417.663,9371287.413,-0.680809
843.0,724.0,355.0,188.0,673184.402,9371110.215,-3.057473
1364.0,1494.0,1134.0,284.0,673309.947,9371404.32,-1.116161
943.0,749.0,333.0,198.0,673126.117,9371178.27,-4.5236
1041.0,876.0,347.0,187.0,673332.725,9371151.678,-4.377357
899.0,769.0,382.0,194.0,673139.59,9371186.68,-1.1536
1338.0,1469.0,1151.0,284.0,673440.071,9371330.613,-0.654126
890.0,758.0,343.0,182.0,673236.535,9371113.345,-4.900746
1280.0,1396.0,994.0,229.0,673301.997,9371269.511,-0.703955
1093.0,1123.0,670.0,181.0,673206.395,9371262.819,-0.897357
1004.0,987.0,479.0,184.0,673390.185,9371434.08,-1.953054
854.0,645.0,314.0,193.0,673057.377,9371134.219,-7.6236
886.0,690.0,335.0,188.0,673158.752,9371118.779,-5.630534
908.0,702.0,320.0,189.0,673160.917,9371102.037,-5.850534
1145.0,1123.0,595.0,185.0,673395.975,9371429.292,-2.113054
1383.0,1540.0,1265.0,352.0,673461.984,9371334.683,-0.877422
1403.0,1563.0,1301.0,386.0,673475.889,9371340.467,-0.867422
1223.0,1158.0,500.0,176.0,673160.972,9371232.431,-2.1636
1162.0,1276.0,982.0,274.0,673409.724,9371299.973,-0.680809
1344.0,1517.0,1181.0,279.0,673451.893,9371323.652,-0.934126
883.0,814.0,446.0,208.0,673057.029,9371063.694,-1.640406
1123.0,1109.0,540.0,174.0,673183.087,9371248.326,-1.636773
992.0,840.0,355.0,181.0,673148.757,9371079.425,-3.967473
1255.0,1373.0,1011.0,239.0,673375.095,9371255.89,-0.740809
1276.0,1305.0,758.0,195.0,673327.589,9371220.46,-1.280809
962.0,923.0,541.0,215.0,673111.4,9371061.541,-1.450746
935.0,737.0,324.0,183.0,673262.688,9371123.711,-5.260746
847.0,744.0,422.0,204.0,673064.516,9371063.869,-3.300406
869.0,678.0,323.0,181.0,673038.944,9371173.466,-7.082304
1133.0,1242.0,931.0,243.0,673421.977,9371298.25,-0.710809
1225.0,1214.0,562.0,190.0,673133.39,9371297.527,-1.933953
1007.0,875.0,361.0,199.0,673019.192,9371101.584,-4.132304000000001
857.0,746.0,381.0,189.0,673194.91,9371118.662,-2.467473
1118.0,1128.0,575.0,183.0,673262.527,9371361.132,-1.896161
1229.0,1371.0,1045.0,264.0,673397.357,9371272.23,-0.700809
1344.0,1517.0,1181.0,279.0,673452.904,9371324.719,-0.944126
1312.0,1507.0,1154.0,292.0,673320.891,9371352.502,-1.043054
886.0,758.0,332.0,186.0,673030.823,9371103.806,-3.730406
1426.0,1604.0,1309.0,373.0,673472.974,9371365.295,-0.700699
837.0,716.0,367.0,178.0,673156.955,9371132.086,-3.970534
905.0,817.0,461.0,203.0,673221.535,9371106.978,-1.480746
871.0,794.0,463.0,217.0,673117.046,9371050.876,-1.314119
1184.0,1138.0,460.0,185.0,673156.168,9371271.758,-2.629245
837.0,716.0,367.0,178.0,673156.682,9371133.817,-3.740534
992.0,840.0,355.0,181.0,673142.213,9371073.846,-3.544119
916.0,875.0,533.0,206.0,673044.087,9371079.371,-1.120406
930.0,958.0,690.0,218.0,673379.211,9371393.833,-0.843054
867.0,648.0,299.0,185.0,673066.153,9371141.131,-7.5736
1227.0,1191.0,536.0,190.0,673134.758,9371288.582,-1.983953
950.0,939.0,517.0,189.0,673148.395,9371193.587,-1.103953
994.0,882.0,495.0,187.0,673120.924,9371065.409,-1.650746
1170.0,1082.0,444.0,177.0,673182.921,9371294.299,-2.549245
1280.0,1291.0,649.0,177.0,673285.967,9371203.597,-1.867357
1346.0,1443.0,1013.0,234.0,673432.946,9371375.488,-0.730699
1223.0,1297.0,870.0,212.0,673285.418,9371380.314,-0.856161
1357.0,1505.0,1142.0,283.0,673310.333,9371348.877,-0.713054
1059.0,956.0,385.0,187.0,673221.107,9371326.443,-3.359245
774.0,669.0,369.0,201.0,673100.04,9371056.706,-2.600746
1278.0,1440.0,1112.0,264.0,673445.124,9371321.29,-1.054126
1222.0,1340.0,1038.0,261.0,673433.493,9371318.937,-1.107422
991.0,936.0,561.0,189.0,673150.754,9371177.065,-1.113953
987.0,936.0,456.0,196.0,673132.478,9371065.703,-2.414119
1133.0,1242.0,931.0,243.0,673426.566,9371296.68,-0.710809
916.0,875.0,533.0,206.0,673047.215,9371075.66,-1.220406
1201.0,1132.0,450.0,185.0,673176.809,9371284.814,-2.483953
1162.0,1276.0,982.0,274.0,673409.098,9371297.795,-1.070809
883.0,814.0,446.0,208.0,673054.04,9371067.631,-1.550406
1248.0,1357.0,1007.0,253.0,673317.186,9371282.035,-0.693955
1223.0,1380.0,1034.0,275.0,673349.28,9371368.609,-0.723054
886.0,758.0,332.0,186.0,673031.295,9371104.618,-3.830406
740.0,507.0,309.0,189.0,673088.9,9371020.741,-10.684119
847.0,744.0,422.0,204.0,673067.0,9371066.379,-2.490406
1135.0,1070.0,487.0,183.0,673179.342,9371246.515,-1.7736
1212.0,1169.0,484.0,182.0,673160.052,9371297.305,-2.343953
904.0,871.0,512.0,194.0,673153.171,9371160.627,-1.080534
973.0,929.0,576.0,209.0,673024.874,9371066.82,-1.462304
1170.0,1082.0,444.0,177.0,673187.771,9371298.314,-2.649245
1050.0,1068.0,761.0,238.0,673352.035,9371238.495,-0.660809
1052.0,1143.0,863.0,263.0,673404.362,9371277.631,-0.670809
986.0,806.0,331.0,187.0,673012.05,9371151.037,-5.682304
1263.0,1388.0,1053.0,260.0,673437.024,9371320.91,-0.677422
898.0,695.0,326.0,200.0,673106.552,9371165.069,-6.3736
1047.0,1002.0,451.0,182.0,673252.696,9371352.999,-2.616161
1234.0,1229.0,646.0,196.0,673139.187,9371312.796,-1.723953
1077.0,976.0,391.0,180.0,673204.188,9371312.087,-3.169245
1225.0,1214.0,562.0,190.0,673133.278,9371298.225,-1.823953
1384.0,1541.0,1298.0,381.0,673478.41,9371338.98,-0.657422
1321.0,1492.0,1165.0,286.0,673359.158,9371317.22,-1.053955
1358.0,1498.0,1067.0,253.0,673308.199,9371349.939,-0.269925
1246.0,1388.0,1032.0,253.0,673420.255,9371300.394,-0.680809
837.0,716.0,367.0,178.0,673156.161,9371137.798,-3.070534
1105.0,1153.0,802.0,227.0,673349.49,9371236.479,-0.670809
1201.0,1341.0,976.0,238.0,673360.708,9371245.039,-0.790809
1219.0,1354.0,964.0,224.0,673295.747,9371264.364,-0.753955
1053.0,960.0,394.0,190.0,673235.0,9371338.03,-3.386161
1378.0,1497.0,1064.0,229.0,673457.319,9371378.022,-0.700699
886.0,670.0,324.0,182.0,673040.161,9371174.44,-7.032304
1032.0,948.0,477.0,179.0,673110.156,9371233.179,-2.059245
868.0,752.0,353.0,177.0,673205.4,9371127.168,-4.207473
1278.0,1440.0,1112.0,264.0,673448.143,9371323.823,-0.984126
798.0,651.0,354.0,198.0,673057.642,9371059.363,-3.147191
1059.0,1066.0,549.0,178.0,673197.344,9371269.521,-1.257357
992.0,840.0,355.0,181.0,673145.072,9371075.528,-3.600746
1355.0,1532.0,1132.0,269.0,673304.306,9371322.474,-0.986773
1120.0,1229.0,961.0,283.0,673409.746,9371300.401,-0.670809
1039.0,965.0,415.0,171.0,673201.512,9371309.914,-3.269245
744.0,546.0,315.0,207.0,673076.561,9371046.664,-11.374119
884.0,707.0,311.0,180.0,673175.973,9371103.067,-4.567473
1230.0,1360.0,993.0,256.0,673319.03,9371411.664,-1.156161
1256.0,1309.0,805.0,202.0,673338.746,9371228.946,-0.880809
998.0,1019.0,700.0,219.0,673385.695,9371399.363,-0.883054
866.0,693.0,328.0,186.0,673137.256,9371130.155,-5.687191
1344.0,1517.0,1181.0,279.0,673452.354,9371328.545,-0.754126
891.0,922.0,702.0,239.0,673414.998,9371285.44,-0.690809
860.0,716.0,340.0,180.0,673169.074,9371085.268,-2.420746
979.0,817.0,337.0,182.0,673241.238,9371155.52,-4.907473
1070.0,1184.0,913.0,269.0,673412.451,9371302.937,-0.710809
1173.0,1242.0,827.0,199.0,673232.936,9371211.636,-0.873955
1276.0,1262.0,579.0,178.0,673311.297,9371208.371,-1.767473
882.0,863.0,546.0,187.0,673161.989,9371151.138,-1.217191
1403.0,1563.0,1301.0,386.0,673476.004,9371340.344,-0.817422
1123.0,1075.0,452.0,184.0,673330.893,9371170.224,-2.687357
1226.0,1320.0,877.0,205.0,673261.263,9371221.958,-1.007357
896.0,721.0,326.0,189.0,673165.249,9371094.259,-5.137473
1226.0,1159.0,491.0,182.0,673137.649,9371269.354,-2.503953
1378.0,1510.0,1158.0,281.0,673313.491,9371330.724,-0.956773
1383.0,1540.0,1265.0,352.0,673461.992,9371333.994,-0.847422
943.0,749.0,333.0,198.0,673126.686,9371178.553,-4.3336
867.0,648.0,299.0,185.0,673068.01,9371142.384,-7.9236
869.0,783.0,410.0,200.0,673193.609,9371095.432,-2.010746
1223.0,1380.0,1034.0,275.0,673346.822,9371366.466,-0.683054
1426.0,1604.0,1309.0,373.0,673475.688,9371368.49,-0.680699
1225.0,1214.0,562.0,190.0,673133.683,9371295.481,-1.873953
1048.0,883.0,355.0,191.0,672998.343,9371134.611,-4.872304
863.0,752.0,432.0,179.0,673155.653,9371141.723,-2.190534
867.0,648.0,299.0,185.0,673069.726,9371143.644,-7.9036
950.0,939.0,517.0,189.0,673146.991,9371191.348,-1.2536
1243.0,1162.0,471.0,178.0,673140.93,9371246.696,-2.303953
1185.0,1259.0,859.0,206.0,673233.216,9371278.194,-1.466773
1047.0,1057.0,563.0,189.0,673146.564,9371207.045,-1.173953
1276.0,1305.0,758.0,195.0,673328.183,9371220.953,-1.240809
1280.0,1291.0,649.0,177.0,673283.27,9371205.57,-1.747357
955.0,798.0,328.0,177.0,673229.564,9371146.275,-5.567473
758.0,516.0,303.0,200.0,673104.32,9371038.456,-7.804119
1344.0,1517.0,1181.0,279.0,673451.658,9371323.588,-0.984126
1152.0,1094.0,457.0,189.0,673184.728,9371278.884,-2.363953
1207.0,1306.0,883.0,202.0,673265.789,9371239.79,-0.923955
1137.0,996.0,400.0,183.0,673325.009,9371174.658,-3.167357
1274.0,1417.0,1036.0,248.0,673313.342,9371278.988,-0.733955
1277.0,1374.0,955.0,219.0,673283.442,9371254.206,-0.843955
899.0,769.0,382.0,194.0,673134.411,9371183.151,-2.0436
1263.0,1388.0,1053.0,260.0,673432.717,9371324.89,-1.077422
1184.0,1138.0,460.0,185.0,673158.076,9371273.431,-2.799245
925.0,756.0,320.0,184.0,673221.629,9371139.846,-5.507473
876.0,683.0,325.0,193.0,673043.42,9371120.208,-6.6836
1137.0,996.0,400.0,183.0,673325.674,9371174.141,-3.177357
1181.0,1305.0,971.0,246.0,673410.528,9371359.083,-1.170699
1051.0,944.0,377.0,191.0,673219.943,9371325.436,-3.429245
876.0,799.0,480.0,182.0,673262.31,9371171.793,-1.387473
1358.0,1498.0,1067.0,253.0,673308.647,9371349.854,-0.723054
1225.0,1214.0,562.0,190.0,673133.884,9371294.15,-2.003953
1236.0,1294.0,909.0,223.0,673428.06,9371371.795,-1.320699
863.0,644.0,311.0,188.0,673051.277,9371128.01,-5.3236
1116.0,1109.0,606.0,172.0,673198.334,9371256.487,-0.826773
1184.0,1138.0,460.0,185.0,673154.737,9371270.561,-2.709245
746.0,564.0,317.0,200.0,673064.495,9371040.483,-11.054119
1383.0,1540.0,1265.0,352.0,673460.683,9371335.582,-0.637422
1358.0,1498.0,1067.0,253.0,673308.518,9371349.846,-0.693054
943.0,749.0,333.0,198.0,673121.098,9371175.137,-5.2036
1151.0,1071.0,447.0,176.0,673165.727,9371279.963,-2.719245
1227.0,1191.0,536.0,190.0,673135.086,9371286.519,-2.093953
1310.0,1386.0,901.0,206.0,673453.794,9371381.12,-0.800699
1047.0,1057.0,563.0,189.0,673146.877,9371204.775,-1.213953
1105.0,1153.0,802.0,227.0,673340.906,9371230.565,-0.900809
1378.0,1510.0,1158.0,281.0,673310.955,9371332.016,-0.966773
1263.0,1388.0,1053.0,260.0,673431.957,9371326.237,-1.017422
1276.0,1305.0,758.0,195.0,673329.513,9371221.898,-1.170809
1105.0,1153.0,802.0,227.0,673342.228,9371231.6,-0.850809
1426.0,1604.0,1309.0,373.0,673473.507,9371366.123,-0.890699
1269.0,1404.0,1065.0,273.0,673330.535,9371292.688,-0.653955
1029.0,869.0,337.0,172.0,673325.171,9371148.808,-4.347357
904.0,902.0,472.0,185.0,673149.06,9371188.699,-1.143953
1206.0,1343.0,1030.0,257.0,673447.005,9371316.075,-1.054126
1191.0,1215.0,754.0,196.0,673395.687,9371407.748,-1.143054
725.0,520.0,296.0,200.0,673093.397,9371021.821,-9.614119
976.0,1043.0,797.0,258.0,673410.198,9371299.138,-0.710809
1221.0,1211.0,594.0,192.0,673142.613,9371310.367,-1.843953
1280.0,1291.0,649.0,177.0,673282.641,9371206.07,-1.677357
1321.0,1492.0,1165.0,286.0,673354.337,9371311.92,-1.013955
896.0,721.0,326.0,189.0,673168.352,9371096.802,-5.197473
886.0,677.0,316.0,200.0,673116.699,9371112.118,-6.687191
862.0,797.0,482.0,190.0,673154.179,9371153.034,-0.970534
1278.0,1440.0,1112.0,264.0,673443.067,9371325.531,-0.667422
755.0,528.0,305.0,196.0,673064.037,9371038.513,-10.914119
